jobId,employerId,hourlyRate,startTime,endTime,daysToWork,educationRequirement
1296,1792,28.46408684,8:19:00 AM,4:19:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1297,1792,17.49773771,7:59:00 AM,3:59:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1298,1792,10.81633917,8:48:00 AM,4:48:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1299,1792,27.65801732,8:46:00 AM,4:46:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1300,1792,11.95977796,8:33:00 AM,4:33:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1301,1793,20.13078494,8:49:00 AM,4:49:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1302,1793,10,7:29:00 AM,3:29:00 PM,"[Monday,Tuesday,Thursday,Sunday,Friday]",Low
1303,1793,49.90203354,7:05:00 AM,3:05:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1304,1793,11.42969494,7:04:00 AM,3:04:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1305,1793,10,7:41:00 AM,3:41:00 PM,"[Saturday,Wednesday,Friday,Monday,Sunday]",HighSchoolOrCollege
1306,1793,10,8:41:00 AM,4:41:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1307,1793,53.38468426,8:05:00 AM,4:05:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1308,1793,14.44799137,7:02:00 AM,3:02:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
1309,1794,38.53602598,8:32:00 AM,4:32:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1310,1794,20.41640314,7:23:00 AM,3:23:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1311,1795,10,7:23:00 AM,3:23:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1312,1795,15.66994826,8:14:00 AM,4:14:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1313,1795,25.66935799,7:04:00 AM,3:04:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1314,1795,38.57013579,8:14:00 AM,4:14:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1315,1795,21.78088931,8:46:00 AM,4:46:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1316,1795,13.77145999,7:55:00 AM,3:55:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1317,1795,26.35574076,7:32:00 AM,3:32:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1318,1796,10,8:32:00 AM,4:32:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1319,1796,12.52990809,7:45:00 AM,3:45:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1320,1796,16.55268678,8:07:00 AM,4:07:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1321,1796,57.6591191,7:41:00 AM,3:41:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1322,1796,15.03327313,8:18:00 AM,4:18:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1323,1796,37.16655302,7:29:00 AM,3:29:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1324,1796,23.81521098,8:14:00 AM,4:14:00 PM,"[Friday,Saturday,Thursday,Monday,Wednesday]",Bachelors
1325,1797,13.11756894,7:37:00 AM,3:37:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1326,1797,10,7:31:00 AM,3:31:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1327,1797,11.93283577,8:19:00 AM,4:19:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
